schema_version,manifest,rater_id,rater_item_index,item_id,source,attribute,attribute_name,n_levels,moss_level,moss_label,rater_level,rater_label,fit,flagged,flag_reason,is_quality_check,qc_expect,listens,ms_on_item
a3-audit-1,voiceclap-a3-audit,rater_5,27,A3-029,EMOLIA-BAL,S_MONO,Monologue Style,7,0,"The speech is directed at an implied listener, with no indication of a monologue or internal thought being expressed aloud.",3,"The vocal delivery perfectly embodies the highly intimate, completely honest, and deeply unperformative tone of a person quietly reading a highly personal diary entry aloud. The speaker utilizes a highly soft, deeply vulnerable acoustic placement that completely strips away all social masks and formal projection. The audio is incredibly raw, highly private, and completely unconcerned with entertaining an external audience.",fits,0,,0,,1,44816
a3-audit-1,voiceclap-a3-audit,rater_5,28,A3-219,Majestrino,R_NASL,Nasal Resonance,7,3,"There is a distinct nasal coloring to the voice, making it sound higher and thinner than typical, with a slightly pinched quality.",0,"The nasal passage is completely blocked, forcing all air entirely through the mouth and violently turning 'M' and 'N' consonants into 'B' and 'D' sounds. The acoustic signal sounds exactly like a speaker suffering from a severe, highly congested head cold, completely lacking any upper-cavity airflow. The voice is deeply denasal, flat, and physically obstructed.",fits,0,,0,,1,32533
a3-audit-1,voiceclap-a3-audit,rater_5,29,A3-041,EMOLIA-BAL,S_NEWS,Newsreader Style,7,1,"The speech lacks any urgency or projection, sounding like a casual, unstructured monologue with no broadcast energy.",5,"The vocal style is incredibly heavy and deeply serious, radiating the massive, highly comforting acoustic gravitas of a legendary, 'Voice of Truth' historical anchorman. The speaker utilizes a deeply resonant, highly grounded vocal placement that projects immense, entirely unshakeable authority and deep journalistic integrity. The audio commands absolute, highly respectful attention from the listener.",fits,0,,0,,1,63832
a3-audit-1,voiceclap-a3-audit,rater_5,30,A3-169,Majestrino,STRU,Structure,7,,"The delivery lacks any logical progression or organization, consisting of a disjointed sequence of unrelated utterances without clear thematic or syntactic coherence.",1,"The delivery is incredibly jumpy, with the speaker constantly abandoning topics mid-sentence and pivoting without any acoustic transitions. It is an erratic, highly disorganized stream of audio that totally fails to connect point A to point B. The cognitive map of the speech is fractured and nearly impossible to track.",fits,0,,0,,3,148049
a3-audit-1,voiceclap-a3-audit,rater_5,31,A3-156,Majestrino,TENS,Tension,7,,"There is a persistent sense of muscular tightness in the vocal tract, with the voice sounding strained and constricted throughout.",1,"The throat and jaw muscles are highly loose and comfortable, producing a deeply warm, physically effortless vocal tone. There is absolutely no noticeable constriction in the biological pipeline, allowing the audio to resonate with a highly pleasing, 'open' acoustic geometry. The speech is physically incredibly easy to produce.",fits,0,,0,,2,25210
a3-audit-1,voiceclap-a3-audit,rater_5,32,A3-001,EMOLIA-BAL,R_NASL,Nasal Resonance,7,3,"There is a noticeable nasal coloring to the voice, making it sound slightly higher and thinner than typical, with a pinched, cartoonish quality.",3,"The acoustic profile features a distinctly obvious nasal coloring, making the fundamental tone sound significantly 'higher' and 'thinner' than its actual pitch. The voice strongly resembles a stereotypical, slightly pinched 'nerd' caricature, where a significant portion of the sound wave is constantly escaping through the nose. The overall delivery is noticeably bright and mildly squeezed.",fits,0,,0,,1,16782
a3-audit-1,voiceclap-a3-audit,rater_5,33,A3-251,Multilingual-Wild,CLRT,Articulation Clarity,7,4,"Each word is clearly enunciated, with sharp consonants and distinct vowel sounds that make the message easy to follow.",1,"Consonants are severely swallowed and lack all precision, resulting in a heavily mumbled, fuzzy acoustic texture. The word boundaries are entirely soft, sounding like the speaker is heavily sedated or speaking with a highly restricted oral cavity. The severe lack of articulatory effort makes acoustic transcription incredibly difficult.",no,0,,0,,2,35782
a3-audit-1,voiceclap-a3-audit,rater_5,34,A3-059,EMOLIA-BAL,AROU,Arousal,7,4,"The energy level remains high and engaged throughout, with a dynamic, impassioned delivery that conveys urgency and personal investment.",4,"The physiological activation is clearly elevated, driving the vocal apparatus with an energized, slightly urgent physical momentum. A perceptible 'hum' of high alertness buzzes through the audio, making the speech sound highly insistent, excited, or mildly anxious. The acoustic transients hit with noticeable, fast-paced physical force.",fits,0,,0,,2,143515
a3-audit-1,voiceclap-a3-audit,rater_5,35,A3-C10,LAION-Got-Talent,SMTH,Smoothness,7,5,"The rhythm is fluid and even, with no abrupt breaks or irregular timing patterns.",4,"The speech timing is noticeably consistent, practiced, and regular, locking into a predictable and pleasing rhythmic pulse. It sounds like the highly controlled delivery of a professional narrator who smoothly connects phrases with practiced ease. The transitions between words are clean, measured, and highly stable.",fits,0,,1,reject,2,189932
a3-audit-1,voiceclap-a3-audit,rater_5,36,A3-155,Majestrino,S_NEWS,Newsreader Style,7,4,"The speech is highly structured and objective, with a punchy, rhythmic delivery that mimics a professional news broadcast.",0,"The speech is an entirely unorganized, highly rambling stream of consciousness completely dominated by confused 'ums' and highly erratic, deeply broken thought processes. The speaker entirely lacks any ability to structure their acoustic output, resulting in a highly messy, deeply unprofessional delivery that completely fails to convey hard information. It is the absolute, chaotic antithesis of polished broadcast journalism.",no,0,,0,,1,19231
a3-audit-1,voiceclap-a3-audit,rater_5,37,A3-280,Multilingual-Wild,S_CASU,Casual Style,7,1,"The speech is highly formal and precise, with no slurring or relaxed pacing, indicating a serious and controlled delivery.",3,"The audio features the highly relaxed, deeply comfortable speech of a person casually talking with a close friend in a completely safe environment. The speaker's physical shoulders are audibly down, resulting in minor, highly natural slurring of words like 'gonna' or 'wanna' without losing overall legibility. The acoustic rhythm is highly organic, completely unforced, and deeply human.",fits,0,,0,,4,2096427
a3-audit-1,voiceclap-a3-audit,rater_5,38,A3-116,LAION-Got-Talent,VULN,Vulnerability,7,0,"The speaker's voice is completely impenetrable and heavily armored, projecting an absolute, unyielding emotional defense wall.",5,"The speaker's emotional mask is completely removed, resulting in an exposed, deeply defenseless acoustic profile often heard during profound confessions or moments of genuine awe. The voice is entirely stripped of all social protection, allowing raw, unfiltered emotional resonance to completely dictate the pitch and volume. The listener is granted absolute, unhindered access to the speaker's core state.",fits,0,,0,,1,23161
a3-audit-1,voiceclap-a3-audit,rater_5,39,A3-288,Multilingual-Wild,S_NEWS,Newsreader Style,7,3,"The tone is objective and informative, with a slightly urgent, field-reporter-like energy that conveys immediacy.",0,"The speech is an entirely unorganized, highly rambling stream of consciousness completely dominated by confused 'ums' and highly erratic, deeply broken thought processes. The speaker entirely lacks any ability to structure their acoustic output, resulting in a highly messy, deeply unprofessional delivery that completely fails to convey hard information. It is the absolute, chaotic antithesis of polished broadcast journalism.",partial,0,,0,,1,32533
a3-audit-1,voiceclap-a3-audit,rater_5,40,A3-111,LAION-Got-Talent,S_CART,Cartoonish Style,7,6,"The speech transforms into a complex, impossible sound effect with violent pops, piercing whistles, and extreme vocal manipulation.",1,"The vocal delivery perfectly captures completely natural, entirely unremarkable standard human speech, entirely devoid of any artificial 'put-on' characterizations or highly exaggerated acoustic traits. The resonance, pitch, and rhythm are completely biologically standard, producing a highly functional, deeply typical audio signal. The voice sounds exactly like a completely normal person speaking in a completely normal environment.",no,0,,0,,1,36863
a3-audit-1,voiceclap-a3-audit,rater_5,41,A3-246,Multilingual-Wild,S_AUTH,Authoritative Style,7,,"The speaker's tone is commanding and authoritative, projecting a sense of control and expectation of compliance.",5,"The delivery captures the highly aggressive, deeply overwhelming, and highly percussive vocal style of a powerful dictator or demagogue intensely hyping a massive rally. The speaker heavily utilizes violent, screaming projection, a highly repetitive, deeply hypnotic acoustic rhythm, and massive, completely intimidating volume to totally crush all opposition. The audio is a deeply terrifying, highly potent display of absolute vocal dominance.",fits,0,,0,,1,28436
a3-audit-1,voiceclap-a3-audit,rater_5,42,A3-125,LAION-Got-Talent,S_WHIS,Whisper-Talk Style,7,3,"The vocal style is a highly aggressive 'stage whisper,' designed to be heard across a large room, with massive air pressure and sharp consonant articulation creating a piercing, intense acoustic effect.",1,"The speech is distinctly hushed and highly subdued, perfectly capturing a highly polite 'indoor voice' that significantly drops in volume while remaining completely, 100% fully voiced. The speaker actively suppresses their overall acoustic projection, but the fundamental tone remains highly solid, entirely unbroken, and completely devoid of any breathy leakage. The audio is highly quiet, deeply controlled, but structurally totally normal.",partial,0,,0,,1,24428
a3-audit-1,voiceclap-a3-audit,rater_5,43,A3-013,EMOLIA-BAL,BRGT,Brightness,7,6,"The voice has a sharp, piercing quality with prominent high-frequency energy that feels harsh and sibilant.",6,"The high-frequency energy is overwhelmingly harsh, resulting in a sharply piercing, sizzling acoustic output that feels physically painful to hear. Sibilant consonants act like breaking glass, dominating the entire spectrum with aggressive, ear-drilling treble spikes. The signal is entirely unbalanced, relying exclusively on an abrasive, highly metallic top-end.",fits,0,,0,,1,18332
a3-audit-1,voiceclap-a3-audit,rater_5,44,A3-225,Multilingual-Wild,BKGN,Background Noise,7,2,"The background is nearly silent, with only a faint, consistent room tone that does not interfere with the clarity of the speech.",1,"The background noise is almost entirely imperceptible, consisting only of the absolute faintest, microscopic trace of a high-quality room tone. The environmental isolation is incredibly strong, creating a highly focused acoustic space that remains deeply quiet without feeling completely unnatural or dead. The speaker's voice completely and effortlessly dominates the audio file.",partial,0,,0,,4,260898
a3-audit-1,voiceclap-a3-audit,rater_5,45,A3-085,LAION-Got-Talent,S_NEWS,Newsreader Style,7,1,"The news style is absent; the delivery is not punchy or objective, but rather deeply personal and emotionally driven.",2,"The acoustic profile captures the highly opinionated, distinctly loose, and slightly aggressive delivery typical of a modern YouTube commentator or amateur blogger. The speaker is highly energetic and completely legible, but heavily relies on a highly subjective, deeply informal vocal tone that entirely lacks traditional broadcast neutrality. The speech is highly engaging but strictly amateur in its journalistic posture.",fits,0,,0,,1,15248
a3-audit-1,voiceclap-a3-audit,rater_5,46,A3-211,Majestrino,EMPH,Emphasis,7,0,"There is no discernible emphasis on any particular word or phrase, as the volume and pitch are uniformly consistent.",4,"The speaker heavily and effectively marks important words, creating a strong, highly structured acoustic hierarchy. Key concepts are underlined with distinct vocal force, elongated syllable duration, and clear pitch spikes. The delivery sounds like a highly capable teacher giving crucial, high-stakes instructions.",no,0,,0,,2,75270
a3-audit-1,voiceclap-a3-audit,rater_5,47,A3-049,EMOLIA-BAL,S_NEWS,Newsreader Style,7,3,"The speech is highly structured and objective, with a professional, slightly urgent tone typical of a field reporter.",1,"The delivery is completely conversational and highly casual, sounding exactly like a person informally relaying a funny story to a close friend over drinks. The vocal tone entirely lacks the highly structured, deeply projected, and sharply objective acoustic markers required for a formal news read. The audio is highly relaxed, deeply subjective, and completely un-journalistic.",partial,0,,0,,1,18390
a3-audit-1,voiceclap-a3-audit,rater_5,48,A3-113,LAION-Got-Talent,S_TECH,Teacher/Didactic Style,7,,"The speech is slow, fragmented, and filled with emotional pauses, making it difficult to follow or understand.",4,"The vocal style is intensely instructional and highly precise, perfectly separating every single phrase and concept with highly deliberate, deeply clear acoustic pauses. The speaker sounds exactly like they are carefully reading a highly critical, step-by-step emergency manual, ensuring absolutely perfect phonetic legibility and total comprehension. The delivery is highly clinical, totally unambiguous, and deeply structured.",partial,0,,0,,1,30123
a3-audit-1,voiceclap-a3-audit,rater_5,49,A3-273,Multilingual-Wild,VFLX,Velocity Flux,7,3,"The pace of the speech remains consistently slow and deliberate throughout, with no noticeable acceleration or deceleration.",1,"The speech begins at a clearly elevated pace and undergoes a heavy, sustained deceleration across the full duration. The initial brisk delivery gradually and obviously slows down, with the speaker audibly losing rhythmic momentum as the phrase progresses. The tempo drops from roughly 1.3x to 0.7x normal speed, creating a pronounced but not extreme winding-down effect.",fits,0,,0,,1,35808
a3-audit-1,voiceclap-a3-audit,rater_5,50,A3-207,Majestrino,R_MIXD,Mixed Resonance,7,3,"The voice blends chest and head resonance smoothly, creating a connected and balanced sound.",3,"The voice demonstrates a highly connected, perfectly standard level of speech-level mixing, successfully uniting the chest and head into one cohesive biological instrument. The acoustic transition between low and high frequencies is highly smooth, completely hiding the mechanical 'break' in the vocal folds. It is a highly reliable, completely healthy, and functionally unified vocal tone.",fits,0,,0,,1,22713
a3-audit-1,voiceclap-a3-audit,rater_5,51,A3-038,EMOLIA-BAL,CLRT,Articulation Clarity,7,,"The articulation is clear and precise, with well-defined consonants and vowels that are easy to distinguish.",5,"The articulation is incredibly precise and deliberate, with consonants carved out using high physical energy and perfectly shaped vowels. It has the sharp, commanding acoustic clarity of a classically trained stage actor or an elite broadcaster. Every acoustic boundary between sounds is meticulously managed and highly defined.",fits,0,,0,,1,15867
a3-audit-1,voiceclap-a3-audit,rater_5,52,A3-262,Multilingual-Wild,ATCK,Attack,7,,"The onset of each phrase is sharp and forceful, with a sudden, aggressive attack that emphasizes the speaker's frustration.",4,"The onset is highly clear, distinctly square, and physically hard, executing a highly definite, perfectly exact start to the acoustic waveform. The vocal folds close with a highly perceptible, remarkably clean 'tap' that creates a strong, highly legible transient spike at the exact beginning of the word. The acoustic edge is sharp, highly precise, and immensely focused.",partial,0,,0,,2,260930
a3-audit-1,voiceclap-a3-audit,rater_5,53,A3-011,EMOLIA-BAL,RANG,Pitch Range,7,,"The pitch moves in a wide, exaggerated range, with dramatic rises and falls that create a theatrical, almost cartoonish effect.",1,"The pitch exhibits only microscopic, severely suppressed movements, hovering heavily around a single monotonous baseline note. The vocal melody feels clinical, drained of energy, and aggressively flattened out. It is a highly restricted acoustic profile that completely lacks natural frequency inflection.",fits,0,,0,,2,2126823
a3-audit-1,voiceclap-a3-audit,rater_5,54,A3-253,Multilingual-Wild,R_CHST,Chest Resonance,7,,"The voice carries a deep, rumbling quality that vibrates strongly in the chest, giving it a powerful and grounded presence.",1,"The vocal delivery contains only the absolute faintest trace of bodily warmth, resulting in a distinctly thin adult voice that lacks natural authority or physical grounding. The low-frequency harmonics are severely underdeveloped, preventing the audio from projecting any significant acoustic mass. The resonance is highly superficial and feels distinctly disconnected from the speaker's torso.",no,0,,0,,1,14976
a3-audit-1,voiceclap-a3-audit,rater_5,55,A3-153,Majestrino,S_MONO,Monologue Style,7,,"The speaker maintains a detached, monologue-style delivery, speaking as if addressing an unseen audience with no direct interaction or emotional engagement.",1,"The delivery is a highly projected, deeply public formal address, sounding exactly like a highly confident politician or leader delivering a massive speech to a huge crowd. While the speaker is technically the only person talking, the vocal tone is entirely outward-facing, highly performative, and distinctly designed to actively manipulate the emotions of a massive audience. The audio is completely public, deeply loud, and totally un-intimate.",fits,0,,0,,1,54648
a3-audit-1,voiceclap-a3-audit,rater_5,56,A3-054,EMOLIA-BAL,CHNK,Chunking,7,2,"The speaker uses short, punchy phrases with minimal pauses, creating a sense of continuous momentum.",5,"The audio features very long, dense streams of words poured out with only the briefest of snatched inhalations. The linguistic density between pauses is incredibly high, driven by an urgent need to finish large thoughts without resting. This creates a relentless, unbroken wave of speech that stretches the limits of normal breath support.",fits,0,,0,,3,62482
a3-audit-1,voiceclap-a3-audit,rater_5,57,A3-204,Majestrino,COGL,Cognitive Load,7,4,"The delivery is fragmented and hesitant, with frequent pauses and false starts that strongly suggest the speaker is deeply preoccupied with internal thought processes.",6,"The cognitive burden is so catastrophically high—due to extreme shock, complex fabrication, or intellectual overload—that the speaker's linguistic output completely breaks down. The brain entirely fails to string together a coherent sentence, resulting in a shattered, deeply confused, and logically incoherent acoustic wave. The mental operating system has essentially crashed.",fits,0,,0,,1,17848
a3-audit-1,voiceclap-a3-audit,rater_5,58,A3-093,LAION-Got-Talent,VALS,Valence Shift,7,3,The emotional polarity remains absolutely stable and heavily sustained throughout the entire duration of the targeted audio clip.,6,"The emotional arc executes an extreme, completely euphoric redemption, rapidly launching the speaker from deep despair into absolute, manic joy. The psychological state violently swings from highly negative to totally ecstatic in a single, massive, and highly explosive acoustic trajectory. The audio captures a burst of highly overwhelming, completely unexpected emotional delight.",fits,0,,0,,1,11380
a3-audit-1,voiceclap-a3-audit,rater_5,59,A3-034,EMOLIA-BAL,AROU,Arousal,7,1,"The arousal level remains low throughout, with no noticeable spikes in energy or intensity, reflecting a state of physical and mental fatigue.",2,"The speaker is entirely awake but is consciously holding back their physiological energy, maintaining a highly reserved and strictly controlled vocal output. The intensity of the acoustic signal is deliberately suppressed, typical of a cautious, highly formal, or hyper-professional setting. The physical drive of the voice is kept on a very tight leash.",fits,0,,0,,1,20656
a3-audit-1,voiceclap-a3-audit,rater_5,60,A3-256,Multilingual-Wild,R_THRT,Throat Resonance,7,2,"The throat resonance is present but not dominant, adding a subtle darkness without overwhelming the clarity of the speech.",2,"A distinctly noticeable pharyngeal resonance pulls the voice slightly backward, preventing the acoustic signal from achieving full, forward oral projection. The fundamental tone sounds subtly 'thick' and slightly muffled, as if the speaker is holding the sound too far back in their neck. The resulting audio is functionally intelligible but slightly physically trapped.",fits,0,,0,,1,15239
a3-audit-1,voiceclap-a3-audit,rater_5,61,A3-182,Majestrino,CHNK,Chunking,7,3,"The speaker groups words into short, controlled phrases with natural pauses, creating a measured and thoughtful rhythm.",4,"The phrasing is noticeably extended, often linking multiple sentences together into a single, continuous, sweeping breath unit. The speaker utilizes high lung capacity to bridge normal stopping points, creating a smooth, long-range acoustic flow. Pauses are infrequent but deliberate, supporting a large-scale structural delivery.",fits,0,,0,,1,13066
a3-audit-1,voiceclap-a3-audit,rater_5,62,A3-268,Multilingual-Wild,S_STRY,Storytelling Style,7,3,"The vocal performance features a rhythmic, suspense-building cadence with deliberate pauses and a warm, engaging tone.",3,"The vocal delivery perfectly embodies the highly engaging, deeply hypnotic 'campfire' storytelling tone, heavily utilizing deeply deliberate, highly pregnant pauses to build massive acoustic suspense. The speaker's voice possesses a highly distinct, deeply rhythmic lilt, gently pulling the listener into the narrative with a highly warm, distinctly theatrical vocal placement. The audio is deeply captivating, highly structured, and beautifully paced.",fits,0,,0,,1,12523
a3-audit-1,voiceclap-a3-audit,rater_5,63,A3-028,EMOLIA-BAL,CHNK,Chunking,7,2,"Phrases are grouped into short, punchy units with brief, natural pauses between them, creating a dynamic rhythm.",4,"The phrasing is noticeably extended, often linking multiple sentences together into a single, continuous, sweeping breath unit. The speaker utilizes high lung capacity to bridge normal stopping points, creating a smooth, long-range acoustic flow. Pauses are infrequent but deliberate, supporting a large-scale structural delivery.",fits,0,,0,,1,14724
a3-audit-1,voiceclap-a3-audit,rater_5,64,A3-252,Multilingual-Wild,ARSH,Arousal Shift,7,3,"The speaker's energy level remains stable and consistent, showing no signs of increasing or decreasing arousal.",3,"The autonomic activation level remains entirely static and completely constant, demonstrating exactly zero change in baseline physiological arousal. The exact energy level at the start of the clip is perfectly mirrored at the end, firmly locking the speaker into an unyielding physical state. The biological engine neither revs up nor physically spins down.",fits,0,,0,,2,55081
a3-audit-1,voiceclap-a3-audit,rater_5,65,A3-008,EMOLIA-BAL,ROUG,Roughness,7,2,"The vocal texture is generally smooth, with occasional moments of mild roughness that suggest natural vocal fry.",4,"The acoustic signal is heavily raspy and scratchy, revealing a highly weathered biological apparatus operating with significant internal friction. The vocal folds vibrate with a continuous, grinding noise floor, sounding like a speaker with a mild cold or a long-term smoking habit. This heavy grit is an inescapable, defining feature of the overall sonic footprint.",fits,0,,0,,1,17900
a3-audit-1,voiceclap-a3-audit,rater_5,66,A3-084,LAION-Got-Talent,FOCS,Focus,7,,"The speaker's attention is intensely focused on the listener, creating an intimate, almost invasive presence that feels like a direct, unrelenting psychological confrontation.",4,"The speaker employs clear, highly engaged 'Direct Address,' actively ensuring their acoustic energy firmly lands on the listener. The voice possesses a strong forward projection that metaphorically 'looks' right at the audience, demanding their attention and cognitive participation. The interpersonal connection is tight, highly active, and deeply communicative.",fits,0,,0,,1,22555
a3-audit-1,voiceclap-a3-audit,rater_5,67,A3-018,EMOLIA-BAL,S_CONV,Conversational Style,7,3,"The delivery is a perfectly standard, highly functional two-way conversational flow where the speaker actively and naturally shares the acoustic space.",3,"The audio captures a perfectly standard, highly functional two-way conversational flow where the speaker actively and naturally shares the acoustic space. The delivery features highly subtle, perfectly timed micro-gaps and gentle intonation lifts designed specifically to allow the listener to nod, agree, or interject. The social rhythm is highly balanced, deeply respectful, and effortlessly interactive.",fits,0,,0,,1,13440
a3-audit-1,voiceclap-a3-audit,rater_5,68,A3-186,Majestrino,R_HEAD,Head Resonance,7,4,"The voice carries a delicate, floating quality, with a noticeable lift in the upper harmonics that gives it a light and airy texture.",3,"The audio is characterized by a distinct, highly gentle, 'floating' speaking voice that naturally rests in the upper resonant cavities of the skull. This highly soothing, physically light acoustic texture is typical of soft-spoken librarians or therapists aiming to project deep calm. The voice is entirely devoid of aggressive low-end rumble, favoring a highly delicate airiness.",fits,0,,0,,2,31981
a3-audit-1,voiceclap-a3-audit,rater_5,69,A3-135,LAION-Got-Talent,TENS,Tension,7,6,"The voice exhibits extreme muscular tension, with a rigid, constricted quality that distorts the vocal folds and produces a strained, cracking delivery.",4,"The vocal tone sounds noticeably pressed and restricted, as if the audio is being physically pushed through a narrowed, tightly clenched biological pipe. The speaker is clearly carrying heavy stress in their jaw and neck, resulting in a firm, mildly metallic, and highly constrained acoustic signal. The lack of open resonance is physically palpable.",fits,0,,0,,1,12164
a3-audit-1,voiceclap-a3-audit,rater_5,70,A3-271,Multilingual-Wild,BRGT,Brightness,7,4,"The voice has a bright, clear quality with strong high-frequency presence, making sibilants and consonants sharply defined.",2,"High-frequency energy is present but gently attenuated, resulting in a warm, rounded, and earthy acoustic profile. This slight treble suppression creates a pleasingly smooth, vintage sound that lacks modern analytical crispness but is exceptionally easy on the ears. Sibilance is naturally controlled and softly absorbed into the frequency mix.",partial,0,,0,,1,28198
a3-audit-1,voiceclap-a3-audit,rater_5,71,A3-064,EMOLIA-BAL,S_MONO,Monologue Style,7,3,"The vocal style is deeply introspective, with a soft, vulnerable tone that suggests the speaker is sharing private thoughts in a moment of solitude.",0,"The speech is an incredibly active, highly engaged, and deeply interactive dialogue, featuring a speaker distinctly talking directly to a partner, actively waiting for answers, and highly focused on reading facial cues. The vocal tone is completely outward-facing, highly social, and entirely dependent on the continuous acoustic and emotional feedback of the listener. The audio is the absolute, highly collaborative antithesis of an isolated monologue.",fits,0,,0,,1,19913
a3-audit-1,voiceclap-a3-audit,rater_5,72,A3-250,Multilingual-Wild,VOLT,Volatility,7,,"The emotional state is highly unstable, with rapid and violent shifts between extreme affective states, creating a chaotic and disorienting acoustic profile.",0,"The emotional state is absolutely static and heavily frozen, presenting as an unyielding block of psychological ice. The voice exhibits zero micro-shimmer or affective reaction to the actual words being spoken, resulting in a disturbingly flat and highly rigid acoustic profile. The emotional trajectory is a completely dead, unmoving flatline.",fits,0,,0,,1,15433
a3-audit-1,voiceclap-a3-audit,rater_5,73,A3-150,Majestrino,R_THRT,Throat Resonance,7,2,"The throat resonance is present but not dominant, adding a subtle depth without creating a guttural or swallowed effect.",0,"The biological vocal tract is completely open, highly relaxed, and entirely free of any pharyngeal constriction or 'swallowed' acoustic qualities. The sound wave effortlessly bypasses the throat, projecting forward with perfect clarity and absolutely zero guttural interference. The physical pipeline is flawlessly unobstructed, allowing for a totally pure, unchoked emission.",fits,0,,0,,1,20239
a3-audit-1,voiceclap-a3-audit,rater_5,74,A3-089,LAION-Got-Talent,S_MONO,Monologue Style,7,4,"The monologue is introspective and detached, with the speaker speaking in a reflective, almost theatrical manner that suggests a deep internal narrative.",1,"The delivery is a highly projected, deeply public formal address, sounding exactly like a highly confident politician or leader delivering a massive speech to a huge crowd. While the speaker is technically the only person talking, the vocal tone is entirely outward-facing, highly performative, and distinctly designed to actively manipulate the emotions of a massive audience. The audio is completely public, deeply loud, and totally un-intimate.",fits,0,,0,,4,74380
a3-audit-1,voiceclap-a3-audit,rater_5,75,A3-206,Majestrino,R_THRT,Throat Resonance,7,,"There is a noticeable throatiness in the sound, giving it a slightly dark and guttural quality.",3,"The acoustic profile is clearly centered in the neck, characterized by a highly guttural, distinctly dark, and physically 'thick' vocal texture. The sound wave feels slightly obstructed by the root of the tongue, preventing bright, forward harmonics from escaping the vocal tract. The delivery has a heavy, slightly rough, and distinctly 'swallowed' quality.",fits,0,,0,,1,13326
a3-audit-1,voiceclap-a3-audit,rater_5,76,A3-014,EMOLIA-BAL,CLRT,Articulation Clarity,7,3,"Consonants and vowels are clearly defined, making the speech easy to understand without strain.",3,"The audio exhibits a neutral, standard level of articulation perfectly suited for everyday, clear acoustic communication. Words are easily separable with well-defined vowel shapes and appropriately struck consonants. The speaker puts in just enough mechanical effort to be naturally understood without sounding overly precise.",fits,0,,0,,1,19840
a3-audit-1,voiceclap-a3-audit,rater_5,77,A3-C16,LAION-Got-Talent,S_MONO,Monologue Style,7,4,"The monologue is introspective and detached, with the speaker speaking in a reflective, almost theatrical manner that suggests a deep internal narrative.",5,"The delivery is highly cinematic and deeply stylized, perfectly mimicking the highly polished, deeply resonant voiceover narration of a major film explaining the plot directly to the audience. The speaker utilizes a highly detached, deeply omniscient acoustic baseline that exists completely outside the physical reality of the scene, smoothly guiding the listener through the character's internal feelings. The audio is highly professional, deeply informative, and entirely disconnected from the physical environment.",fits,0,,1,reject,2,43558
a3-audit-1,voiceclap-a3-audit,rater_5,78,A3-000,EMOLIA-BAL,S_AUTH,Authoritative Style,7,3,"The speaker's delivery is commanding and authoritative, with a deep, resonant voice that projects confidence and control.",4,"The vocal style is highly commanding and intensely projected, perfectly mimicking the loud, highly aggressive, and deeply forceful delivery of a police officer or military captain. The speaker utilizes highly shortened, deeply percussive sentences that physically strike the listener's ear, completely demanding immediate, highly absolute physical obedience. The acoustic posture is highly dominant, deeply intense, and entirely unyielding.",fits,0,,0,,1,11816
a3-audit-1,voiceclap-a3-audit,rater_5,79,A3-152,Majestrino,FOCS,Focus,7,6,"The delivery is intensely focused on the listener, creating an overwhelming, hypnotic presence that feels invasive and all-consuming.",3,"The audio captures a standard, polite interactional focus where the speaker is casually aware of the listener without applying intense psychological pressure. The vocal energy is appropriately directed outward, maintaining a comfortable, socially standard interpersonal connection. The acoustic projection is functional, balanced, and appropriately present.",fits,0,,0,,1,15938
a3-audit-1,voiceclap-a3-audit,rater_5,80,A3-066,EMOLIA-BAL,S_CART,Cartoonish Style,7,4,"The voice is animated and stylized, featuring exaggerated pitch and rhythm typical of a cartoon character.",1,"The vocal delivery perfectly captures completely natural, entirely unremarkable standard human speech, entirely devoid of any artificial 'put-on' characterizations or highly exaggerated acoustic traits. The resonance, pitch, and rhythm are completely biologically standard, producing a highly functional, deeply typical audio signal. The voice sounds exactly like a completely normal person speaking in a completely normal environment.",partial,0,,0,,1,20594
a3-audit-1,voiceclap-a3-audit,rater_5,81,A3-195,Majestrino,TEMP,Tempo,7,1,"The speech is delivered at a slow and deliberate pace, with each word clearly enunciated and spaced out for emphasis.",1,"The word production is unusually deliberate and labored, characterized by excessive time taken to resolve every single phoneme. The pace feels incredibly heavy and sedate, creating a dragging, low-density acoustic stream with greatly elongated vowel durations. It sounds like someone reading a solemn decree or struggling through deep lethargy.",fits,0,,0,,2,25954
a3-audit-1,voiceclap-a3-audit,rater_5,82,A3-287,Multilingual-Wild,METL,Metallic Character,7,3,"There is a slight firmness in the vocal delivery, giving it a slightly hard, tense quality, as if the speaker is holding back emotion.",2,"The audio features a standard, highly typical human resonance containing only a negligible, entirely organic amount of high-frequency acoustic 'ping.' The biological vocal tract functions normally, beautifully balancing soft tissue absorption with the hard reflection of the hard palate. The overall sonic footprint remains firmly and functionally natural.",fits,0,,0,,1,27882
a3-audit-1,voiceclap-a3-audit,rater_5,83,A3-202,Majestrino,AROU,Arousal,7,3,"The speaker's energy level is moderate, consistent with a calm and composed delivery.",3,"The audio captures the standard, baseline physiological energy level of a fully alert human engaged in a normal conversation. The speaker sounds entirely present, utilizing a healthy, balanced physical force that perfectly matches the conversational context. The autonomic nervous system is active, stable, and completely unexceptional.",fits,0,,0,,1,11510
